event_id,game,period,team,frame,passer,candidate,is_receiver,distance,forward_progress,lateral_change,receiver_defender_distance,lane_clearance,target_x,target_y
g1-p1-f1-1,1,1,Away,1,Player19,Player25,0,0.45879694615374234,-0.45036999999999994,0.08753,0.35514391519495303,0.0,0.90509,0.47462
g1-p1-f1-1,1,1,Away,1,Player19,Player15,0,0.2208844643699506,-0.12920999999999994,0.17914999999999998,0.13010550526399714,0.0,0.58393,0.20794
g1-p1-f1-1,1,1,Away,1,Player19,Player16,0,0.23584626284934002,-0.22185999999999995,0.08001000000000003,0.12883039470559732,0.0,0.67658,0.4671
g1-p1-f1-1,1,1,Away,1,Player19,Player17,0,0.43626190906381,-0.21838000000000002,0.37767,0.26502592797686797,0.0,0.6731,0.76476
g1-p1-f1-1,1,1,Away,1,Player19,Player18,0,0.23292843901078286,0.04688999999999999,0.22815999999999997,0.08977495976050343,0.0,0.40783,0.61525
g1-p1-f1-1,1,1,Away,1,Player19,Player20,0,0.30900331713429874,-0.10487999999999997,0.29066,0.15626021630600667,0.0,0.5596,0.67775
g1-p1-f1-1,1,1,Away,1,Player19,Player21,1,0.10782673184326785,-0.09770999999999996,0.04560000000000003,0.0,0.0,0.55243,0.43269
g1-p1-f1-1,1,1,Away,1,Player19,Player22,0,0.5580250705837507,-0.045949999999999935,0.55613,0.2351250769271537,0.0,0.50067,0.94322
g1-p1-f1-1,1,1,Away,1,Player19,Player23,0,0.33753913699006816,0.017790000000000028,0.33707,0.1626058452208899,0.0,0.43693,0.05002
g1-p1-f1-1,1,1,Away,1,Player19,Player24,0,0.1366135414225105,0.07639000000000001,0.11325999999999997,0.053260823313200846,0.0,0.37833,0.27383
g1-p1-f1-1,1,1,Away,1,Player19,Ball,0,0.0,-0.0,0.0,0.0,0.0,0.45472,0.38709
g1-p1-f3-2,1,1,Away,3,Player21,Player25,0,0.3544003551070456,-0.35191000000000006,0.04193999999999998,0.3544003551070456,0.0,0.90434,0.47463
g1-p1-f3-2,1,1,Away,3,Player21,Player15,1,0.2269467173148799,-0.03149999999999997,0.22475,0.13010550526399714,0.0,0.58393,0.20794
g1-p1-f3-2,1,1,Away,3,Player21,Player16,0,0.12883039470559732,-0.12414999999999998,0.034409999999999996,0.12883039470559732,0.0,0.67658,0.4671
g1-p1-f3-2,1,1,Away,3,Player21,Player17,0,0.35331534611448734,-0.12067000000000005,0.33207,0.26502592797686797,0.0,0.6731,0.76476
g1-p1-f3-2,1,1,Away,3,Player21,Player18,0,0.23288905856651995,0.14459999999999995,0.18255999999999994,0.08977495976050343,0.0,0.40783,0.61525
g1-p1-f3-2,1,1,Away,3,Player21,Player19,0,0.10782673184326785,0.09770999999999996,0.04560000000000003,0.07261684790735552,0.0,0.45472,0.38709
g1-p1-f3-2,1,1,Away,3,Player21,Player20,0,0.2451648679970276,-0.00717000000000001,0.24505999999999994,0.15626021630600667,0.0,0.5596,0.67775
g1-p1-f3-2,1,1,Away,3,Player21,Player22,0,0.51314713143503,0.05176000000000003,0.5105299999999999,0.2351250769271537,0.0,0.50067,0.94322
g1-p1-f3-2,1,1,Away,3,Player21,Player23,0,0.399720626062754,0.11549999999999999,0.38267,0.1626058452208899,0.0,0.43693,0.05002
g1-p1-f3-2,1,1,Away,3,Player21,Player24,0,0.2356847674331118,0.17409999999999998,0.15886,0.053260823313200846,0.0,0.37833,0.27383
g1-p1-f3-2,1,1,Away,3,Player21,Ball,0,0.016852590305350704,0.015270000000000006,0.007130000000000025,0.0,0.0,0.53716,0.42556
g1-p1-f45-3,1,1,Away,45,Player15,Player25,0,0.43332425791778606,-0.3390599999999999,0.26983,0.3643183690125985,0.0002790686138390751,0.88772,0.45886
g1-p1-f45-3,1,1,Away,45,Player15,Player16,0,0.25934073821904646,-0.10527999999999993,0.23700999999999997,0.13206308341092138,0.000617448693559052,0.65394,0.42604
g1-p1-f45-3,1,1,Away,45,Player15,Player17,0,0.5198885858527768,-0.08931,0.51216,0.22598098526203486,0.0007400070139429369,0.63797,0.70119
g1-p1-f45-3,1,1,Away,45,Player15,Player18,0,0.39666910265358457,0.17181000000000002,0.35753,0.07287224231488963,0.0008475848040166012,0.37685,0.54656
g1-p1-f45-3,1,1,Away,45,Player15,Player19,1,0.16250126461046388,0.10109000000000001,0.12722999999999998,0.06264147906938339,0.0008475848040166012,0.44757,0.31626
g1-p1-f45-3,1,1,Away,45,Player15,Player20,0,0.3974494206814245,-0.015679999999999916,0.39713999999999994,0.169622984881177,0.0007883307502694622,0.56434,0.58617
g1-p1-f45-3,1,1,Away,45,Player15,Player21,0,0.230207128039077,0.038470000000000004,0.22696999999999998,0.05220460994969696,0.0008355414605899672,0.51019,0.416
g1-p1-f45-3,1,1,Away,45,Player15,Player22,0,0.7423187402322535,0.07064000000000004,0.73895,0.26941929867773023,0.0008230146524508032,0.47802,0.92798
g1-p1-f45-3,1,1,Away,45,Player15,Player23,0,0.22472860832568697,0.14943000000000006,0.16785,0.1306204647059564,0.0008475848040166012,0.39923,0.02118
g1-p1-f45-3,1,1,Away,45,Player15,Player24,0,0.24345685983352372,0.21155000000000002,0.12049000000000001,0.029213169975201264,0.0008475848040166012,0.33711,0.30952
g1-p1-f45-3,1,1,Away,45,Player15,Ball,0,0.0008475848040166012,-0.0007999999999999119,0.00028000000000000247,0.0,0.0,0.54946,0.18931
g1-p1-f77-4,1,1,Away,77,Player19,Player25,0,0.44158511070913614,-0.42068,0.13426,0.38089519240862046,0.001072007462660596,0.87359,0.45198
g1-p1-f77-4,1,1,Away,77,Player19,Player15,0,0.148550008414675,-0.08909000000000006,0.11887,0.05957349494531945,0.0007637468433073982,0.542,0.19885
g1-p1-f77-4,1,1,Away,77,Player19,Player16,0,0.19157148874506355,-0.17272000000000004,0.08287,0.1277464993649533,0.001072007462660596,0.62563,0.40059
g1-p1-f77-4,1,1,Away,77,Player19,Player17,0,0.3705810626570117,-0.14938,0.33914,0.19153198479627362,0.001072007462660596,0.60229,0.65686
g1-p1-f77-4,1,1,Away,77,Player19,Player18,0,0.2173215334475624,0.09208,0.19684999999999997,0.06059655765800563,0.001072007462660596,0.36083,0.51457
g1-p1-f77-4,1,1,Away,77,Player19,Player20,0,0.22379053085418968,-0.09024000000000004,0.20479000000000003,0.15875245667390478,0.001072007462660596,0.54315,0.52251
g1-p1-f77-4,1,1,Away,77,Player19,Player21,1,0.1270324564825856,-0.03481000000000001,0.12217,0.0720374027849422,0.001072007462660596,0.48772,0.43989
g1-p1-f77-4,1,1,Away,77,Player19,Player22,0,0.6111283843023494,0.005890000000000006,0.6111,0.29785638368180056,0.001072007462660596,0.44702,0.92882
g1-p1-f77-4,1,1,Away,77,Player19,Player23,0,0.29539975575480765,0.08620999999999995,0.28254,0.11268702542883983,0.00015631766479297317,0.3667,0.03518
g1-p1-f77-4,1,1,Away,77,Player19,Player24,0,0.12682381243283927,0.12355,0.02862999999999999,0.01202043676411134,0.001072007462660596,0.32936,0.34635
g1-p1-f77-4,1,1,Away,77,Player19,Ball,0,0.001072007462660596,0.00015999999999999348,0.0010600000000000054,0.0,0.0,0.45275,0.31666
g1-p1-f191-5,1,1,Away,191,Player21,Player25,0,0.4868106906180266,-0.42663,0.23446,0.3599746692477125,0.0009032819296588301,0.82743,0.49483
g1-p1-f191-5,1,1,Away,191,Player21,Player15,0,0.39164176692482633,-0.12379999999999997,0.37156,0.0667137946754642,0.0009141976934976365,0.5246,0.35773
g1-p1-f191-5,1,1,Away,191,Player21,Player16,0,0.27093998468295516,-0.14648,0.22792999999999997,0.11750531434790515,0.00031339486528492123,0.54728,0.50136
g1-p1-f191-5,1,1,Away,191,Player21,Player17,0,0.172758145394074,-0.11578000000000005,0.12822,0.17312102500851825,0.0024916059078433418,0.51658,0.85751
g1-p1-f191-5,1,1,Away,191,Player21,Player18,0,0.10866139148750123,0.09636,0.05022000000000004,0.03161532065312636,0.0024916059078433418,0.30444,0.67907
g1-p1-f191-5,1,1,Away,191,Player21,Player19,0,0.26692170631104545,0.028179999999999983,0.26543,0.0585576681571253,0.0017927047096064075,0.37262,0.46386
g1-p1-f191-5,1,1,Away,191,Player21,Player20,0,0.1001000124875117,-0.08011000000000001,0.06001999999999996,0.07924037607179815,0.0005692117172023747,0.48091,0.66927
g1-p1-f191-5,1,1,Away,191,Player21,Player22,1,0.26704927728791933,0.09372999999999998,0.25006000000000006,0.16790800576506174,0.0024916059078433418,0.30707,0.97935
g1-p1-f191-5,1,1,Away,191,Player21,Player23,0,0.5357640268812381,0.10557,0.5252600000000001,0.10418513569602911,0.0019449881808338986,0.29523,0.20403
g1-p1-f191-5,1,1,Away,191,Player21,Player24,0,0.28991482283594955,0.12406,0.26203,0.036086985188568996,0.002263432388799651,0.27674,0.46726
g1-p1-f191-5,1,1,Away,191,Player21,Ball,0,0.0024916059078433418,-0.0015999999999999903,0.0019099999999999673,0.0,0.0,0.4024,0.72738
g1-p1-f279-6,1,1,Away,279,Player22,Player25,0,0.5974834240378556,-0.41896,0.42598,0.35139589069879573,0.0015478048972658147,0.8053,0.53584
g1-p1-f279-6,1,1,Away,279,Player22,Player15,0,0.4968790453420228,-0.09638999999999998,0.48744,0.028768908564629252,0.0015478048972658147,0.48273,0.47438
g1-p1-f279-6,1,1,Away,279,Player22,Player16,0,0.37475480650686793,-0.12768999999999997,0.35233000000000003,0.13440629523947153,0.0015478048972658147,0.51403,0.60949
g1-p1-f279-6,1,1,Away,279,Player22,Player17,1,0.09095005772400588,-0.09093000000000001,0.0019099999999999673,0.09246737857212134,0.0015478048972658147,0.47727,0.95991
g1-p1-f279-6,1,1,Away,279,Player22,Player18,0,0.2165073109620089,0.12694,0.17539000000000005,0.03575101676875778,0.0014225778271942672,0.2594,0.78643
g1-p1-f279-6,1,1,Away,279,Player22,Player19,0,0.3763204199880734,0.020529999999999993,0.37576,0.07241344419374077,0.0015478048972658147,0.36581,0.58606
g1-p1-f279-6,1,1,Away,279,Player22,Player20,0,0.17762839694148005,-0.10392999999999997,0.14405,0.12832210175959552,0.0015478048972658147,0.49027,0.81777
g1-p1-f279-6,1,1,Away,279,Player22,Player21,0,0.1608069961164626,0.12954000000000004,0.09528000000000003,0.0530669963348219,0.0003740061157316796,0.2568,0.86654
g1-p1-f279-6,1,1,Away,279,Player22,Player23,0,0.6726091548588972,0.10996,0.6635599999999999,0.10490852825199676,0.0015478048972658147,0.27638,0.29826
g1-p1-f279-6,1,1,Away,279,Player22,Player24,0,0.4479302107471655,0.15231000000000003,0.42124000000000006,0.02908950669915189,0.0015264243928970866,0.23403,0.54058
g1-p1-f279-6,1,1,Away,279,Player22,Ball,0,0.0015478048972658147,0.0015100000000000113,0.00034000000000000696,0.0,0.0,0.38483,0.96216
g1-p1-f498-15,1,1,Home,498,Player2,Player11,0,0.3218071612006172,-0.26741000000000004,0.17902999999999997,0.26140010042079176,0.0,0.09594,0.48918
g1-p1-f498-15,1,1,Home,498,Player2,Player1,0,0.09734617044342324,-0.019120000000000026,0.09545000000000003,0.018824327345220097,0.0,0.34423,0.76366
g1-p1-f498-15,1,1,Home,498,Player2,Player3,0,0.0670933156134052,-0.04407,0.050590000000000024,0.0670933156134052,0.0,0.31928,0.61762
g1-p1-f498-15,1,1,Home,498,Player2,Player4,0,0.1892710640853482,-0.03345999999999999,0.18628999999999996,0.038605173228467723,0.0,0.32989,0.48192
g1-p1-f498-15,1,1,Home,498,Player2,Player5,0,0.17057285041881667,0.09972999999999999,0.13838000000000006,0.06032027188267637,0.0,0.46308,0.80659
g1-p1-f498-15,1,1,Home,498,Player2,Player6,0,0.07151124806630071,0.06730999999999998,0.024150000000000005,0.05823518953347708,0.0,0.43066,0.69236
g1-p1-f498-15,1,1,Home,498,Player2,Player7,0,0.07602587256980342,0.03776999999999997,0.06597999999999993,0.06581657086175184,0.0,0.40112,0.60223
g1-p1-f498-15,1,1,Home,498,Player2,Player8,0,0.3146626328307827,0.09525,0.29989999999999994,0.1745266741790492,0.0,0.4586,0.36831
g1-p1-f498-15,1,1,Home,498,Player2,Player9,1,0.22190983596947658,0.19243000000000005,0.11051999999999995,0.037294356141378826,0.0,0.55578,0.55769
g1-p1-f498-15,1,1,Home,498,Player2,Player10,0,0.15485772631677122,0.15445000000000003,0.011230000000000073,0.015637653276626935,0.0,0.5178,0.67944
g1-p1-f498-15,1,1,Home,498,Player2,Ball,0,0.0,0.0,0.0,0.0,0.0,0.36335,0.66821
g1-p1-f536-16,1,1,Home,536,Player9,Player11,0,0.44111907700755815,-0.43015000000000003,0.09775999999999996,0.2662095419026148,0.0024573255986874145,0.09697,0.49063
