event_id,game,period,team,frame,passer,candidate,is_receiver,distance,forward_progress,lateral_change,receiver_defender_distance,lane_clearance,target_x,target_y
g2-p1-f672-12,2,1,Away,672,Player15,Player20,0,0.20182124466963328,0.0040799999999999725,0.20177999999999996,0.05606334720653056,0.0,0.50086,0.80658
g2-p1-f672-12,2,1,Away,672,Player15,Player21,0,0.39533033807184587,0.004009999999999958,0.39530999999999994,0.016389487484360196,0.0,0.50079,0.61305
g2-p1-f672-12,2,1,Away,672,Player15,Player22,0,0.759300972474025,0.10418000000000005,0.7521199999999999,0.28718632836540103,0.0,0.60096,0.25624
g2-p1-f672-12,2,1,Away,672,Player15,Player23,0,0.2314126740262944,0.17764000000000002,0.14830999999999994,0.04119083635955938,0.0,0.67442,0.86005
g2-p1-f672-12,2,1,Away,672,Player15,Player24,0,0.40420328548887374,0.19276000000000004,0.35527999999999993,0.05001942222777062,0.0,0.68954,0.65308
g2-p1-f672-12,2,1,Away,672,Player15,Ball,0,0.0,0.0,0.0,0.0,0.0,0.49678,1.00836
g2-p1-f768-13,2,1,Away,768,Player16,Player25,0,0.34781170566845504,-0.15165,0.31301,0.29038581232560245,0.002388325773423698,0.13517,0.52471
g2-p1-f768-13,2,1,Away,768,Player16,Player15,0,0.212631325067592,0.15897999999999995,0.1412,0.07604691446732074,0.000916887480892186,0.4458,0.97892
g2-p1-f768-13,2,1,Away,768,Player16,Player17,1,0.2969249080154779,-0.009590000000000043,0.29677,0.14790091412834475,0.002388325773423698,0.27723,0.54095
g2-p1-f768-13,2,1,Away,768,Player16,Player18,0,0.6031047996824432,0.10075,0.59463,0.2353843718261686,0.002388325773423698,0.38757,0.24309
g2-p1-f768-13,2,1,Away,768,Player16,Player19,0,0.35834103783965343,0.33474999999999994,0.12786999999999993,0.10035811576549253,0.001637344423449898,0.62157,0.96559
g2-p1-f768-13,2,1,Away,768,Player16,Player20,0,0.1979613346085543,0.16699999999999998,0.10630000000000006,0.05098239401989676,0.002388325773423698,0.45382,0.73142
g2-p1-f768-13,2,1,Away,768,Player16,Player21,0,0.3902808347843895,0.16175999999999996,0.35518,0.06245922349821515,0.002388325773423698,0.44858,0.48254
g2-p1-f768-13,2,1,Away,768,Player16,Player22,0,0.6733778827671726,0.31112999999999996,0.59719,0.15441703338686438,0.002388325773423698,0.59795,0.24053
g2-p1-f768-13,2,1,Away,768,Player16,Player23,0,0.37557412384241806,0.37248,0.048109999999999986,0.014266425621016649,0.0022655085800239636,0.6593,0.78961
g2-p1-f768-13,2,1,Away,768,Player16,Player24,0,0.45901566258680104,0.36584,0.27723,0.01855167108375954,0.002388325773423698,0.65266,0.56049
g2-p1-f768-13,2,1,Away,768,Player16,Ball,0,0.002388325773423698,0.0010399999999999854,0.0021499999999999853,0.0,0.0,0.28786,0.83987
g2-p1-f855-14,2,1,Away,855,Player17,Player25,0,0.11585962756715558,-0.11581999999999999,0.003029999999999977,0.11587391854943027,0.00016031219541886348,0.1019,0.50537
g2-p1-f855-14,2,1,Away,855,Player17,Player15,0,0.44412176359642636,0.12472000000000003,0.42625,0.12510718044940508,3.533422877754166e-05,0.34244,0.93465
g2-p1-f855-14,2,1,Away,855,Player17,Player16,1,0.24739841086797626,0.002040000000000014,0.24739,0.171735590370779,8.680330615171707e-06,0.21976,0.75579
g2-p1-f855-14,2,1,Away,855,Player17,Player18,0,0.4117763753543906,0.08612,0.40267,0.19632541404515105,0.00016031219541886348,0.30384,0.10573
g2-p1-f855-14,2,1,Away,855,Player17,Player19,0,0.5796480978145275,0.34033,0.4692200000000001,0.15249639012120908,8.584622323033419e-05,0.55805,0.97762
g2-p1-f855-14,2,1,Away,855,Player17,Player20,0,0.21023166126918183,0.15845,0.13817000000000002,0.0313898789421049,0.0001140185063244239,0.37617,0.64657
g2-p1-f855-14,2,1,Away,855,Player17,Player21,0,0.16615351365529407,0.1267,0.10748999999999997,0.13257973449965876,0.00016031219541886348,0.34442,0.40091
g2-p1-f855-14,2,1,Away,855,Player17,Player22,0,0.4678742331011615,0.33504,0.32658,0.040698975417078995,0.00016031219541886348,0.55276,0.18182
g2-p1-f855-14,2,1,Away,855,Player17,Player23,0,0.44235716621300486,0.39017,0.20844000000000007,0.03509838315364405,0.00013641194177235259,0.60789,0.71684
g2-p1-f855-14,2,1,Away,855,Player17,Player24,0,0.37611148413734985,0.36856999999999995,0.07493999999999995,0.02046886660272136,0.00016031219541886348,0.58629,0.43346
g2-p1-f855-14,2,1,Away,855,Player17,Ball,0,0.00016031219541886348,1.0000000000010001e-05,0.000160000000000049,0.0,0.0,0.21773,0.50856
g2-p1-f925-15,2,1,Away,925,Player16,Player25,0,0.36534843492206176,-0.14417000000000002,0.3357,0.17785790114583044,0.0013352483639462295,0.08186,0.52971
g2-p1-f925-15,2,1,Away,925,Player16,Player15,1,0.12461853192844148,0.05141000000000001,0.11351999999999995,0.10476007350131059,0.0035708962460424035,0.27744,0.97893
g2-p1-f925-15,2,1,Away,925,Player16,Player17,0,0.3874095653181526,-0.008330000000000004,0.38732,0.08127807207359183,3.2201063465454996e-06,0.2177,0.47809
g2-p1-f925-15,2,1,Away,925,Player16,Player18,0,0.6457245831622024,0.044779999999999986,0.64417,0.2262765204346222,0.0003273813720468012,0.27081,0.22124
g2-p1-f925-15,2,1,Away,925,Player16,Player19,0,0.26278722666826865,0.25876,0.04583000000000004,0.052981631722701816,0.0035708962460424035,0.48479,0.91124
g2-p1-f925-15,2,1,Away,925,Player16,Player20,0,0.22603994912404318,0.10331000000000001,0.20105000000000006,0.07086101890320237,0.0017027994453704756,0.32934,0.66436
g2-p1-f925-15,2,1,Away,925,Player16,Player21,0,0.3722675576786137,0.09937000000000001,0.35875999999999997,0.07856176296392539,0.0010300432903450453,0.3254,0.50665
g2-p1-f925-15,2,1,Away,925,Player16,Player22,0,0.7569825478173192,0.30129,0.69444,0.09296572809374432,0.0014943019535411718,0.52732,0.17097
g2-p1-f925-15,2,1,Away,925,Player16,Player23,0,0.32258919402236647,0.30859,0.09399999999999997,0.043263444153234104,0.0034383864077079784,0.53462,0.77141
g2-p1-f925-15,2,1,Away,925,Player16,Player24,0,0.43698333560903674,0.3511,0.26016000000000006,0.03976207489555841,0.0026339951806075416,0.57713,0.60525
g2-p1-f925-15,2,1,Away,925,Player16,Ball,0,0.0035708962460424035,-7.999999999999674e-05,0.003569999999999962,0.0,0.0,0.22595,0.86184
g2-p1-f956-16,2,1,Away,956,Player15,Player25,0,0.49116396050606154,-0.19840000000000002,0.44931,0.19457118902859183,9.741919979362512e-05,0.07808,0.54128
g2-p1-f956-16,2,1,Away,956,Player15,Player16,1,0.12062375553762197,-0.07102,0.09749999999999992,0.06676318221894462,9.999025437598094e-05,0.20546,0.89309
g2-p1-f956-16,2,1,Away,956,Player15,Player17,0,0.502146375173614,-0.05338999999999999,0.49929999999999997,0.0783922355849098,8.592594138524333e-05,0.22309,0.49129
g2-p1-f956-16,2,1,Away,956,Player15,Player18,0,0.7085830822846394,-0.0020899999999999808,0.70858,0.2293866545812986,8.0176624901615e-05,0.27439,0.28201
g2-p1-f956-16,2,1,Away,956,Player15,Player19,0,0.1917406712202708,0.15528999999999998,0.11246999999999996,0.05615658554435091,1.667877753673078e-06,0.43177,0.87812
g2-p1-f956-16,2,1,Away,956,Player15,Player20,0,0.28586432900940956,0.026749999999999996,0.2846099999999999,0.08503557432039832,7.403442071046912e-05,0.30323,0.70598
g2-p1-f956-16,2,1,Away,956,Player15,Player21,0,0.4511697678258152,0.06895000000000001,0.44587,0.07347994080019389,6.989076451629106e-05,0.34543,0.54472
g2-p1-f956-16,2,1,Away,956,Player15,Player22,0,0.8562099751813219,0.24979999999999997,0.8189599999999999,0.11890425055480565,5.901449581836824e-05,0.52628,0.17163
g2-p1-f956-16,2,1,Away,956,Player15,Player23,0,0.29693369798660446,0.24259000000000003,0.17123,0.0718668692792444,2.886166190687289e-06,0.51907,0.81936
g2-p1-f956-16,2,1,Away,956,Player15,Player24,0,0.4180501224733704,0.30843000000000004,0.2822,0.05567793997625984,9.736153109846792e-06,0.58491,0.70839
g2-p1-f956-16,2,1,Away,956,Player15,Ball,0,9.999999999994457e-05,7.999999999996898e-05,5.999999999994898e-05,0.0,0.0,0.27656,0.99053
g2-p1-f1155-23,2,1,Away,1155,Player21,Player25,0,0.36252765149709615,-0.3225,0.16559000000000001,0.2741961642693056,0.0007788452991448693,0.07953,0.50553
g2-p1-f1155-23,2,1,Away,1155,Player21,Player15,0,0.17948173444671187,-0.034009999999999985,0.17623,0.05423934826304604,0.0007788452991448693,0.36802,0.84735
g2-p1-f1155-23,2,1,Away,1155,Player21,Player16,0,0.12462851439377744,-0.10935,0.0597899999999999,0.06714751298447322,0.0007788452991448693,0.29268,0.73091
g2-p1-f1155-23,2,1,Away,1155,Player21,Player17,0,0.1327864319123005,-0.08533000000000002,0.10174000000000005,0.03306559087631736,0.0007788452991448693,0.3167,0.56938
g2-p1-f1155-23,2,1,Away,1155,Player21,Player18,0,0.32545701067883,-0.05897000000000002,0.3200700000000001,0.20872628775504065,0.0007756360800877964,0.34306,0.35105
g2-p1-f1155-23,2,1,Away,1155,Player21,Player19,0,0.1617382345025442,0.06681999999999999,0.14728999999999992,0.04386623530689635,0.0007697604736624608,0.46885,0.81841
g2-p1-f1155-23,2,1,Away,1155,Player21,Player20,1,0.04036725033984857,-0.03693000000000002,0.016300000000000092,0.04097158161457774,0.0007788452991448693,0.3651,0.65482
g2-p1-f1155-23,2,1,Away,1155,Player21,Player22,0,0.41988050645391967,0.07859,0.41246000000000005,0.12374562335694944,0.0006974391416100463,0.48062,0.25866
g2-p1-f1155-23,2,1,Away,1155,Player21,Player23,0,0.0873904800307219,0.08476,0.021280000000000077,0.01017189264591404,2.105034781082143e-05,0.48679,0.64984
g2-p1-f1155-23,2,1,Away,1155,Player21,Player24,0,0.16936138461880856,0.12775000000000003,0.11119000000000001,0.04739005169864234,0.0003339899477517258,0.52978,0.55993
g2-p1-f1155-23,2,1,Away,1155,Player21,Ball,0,0.0007788452991448693,0.0007500000000000284,0.00021000000000004349,0.0,0.0,0.40278,0.67091
g2-p1-f1170-24,2,1,Away,1170,Player20,Player25,0,0.31027501559100756,-0.27342,0.14666999999999997,0.28065574677886074,0.0021756838005556273,0.08293,0.49898
g2-p1-f1170-24,2,1,Away,1170,Player20,Player15,0,0.20092547175507644,0.012440000000000007,0.20054000000000005,0.05800139739695932,0.0018307265713348037,0.36879,0.84619
g2-p1-f1170-24,2,1,Away,1170,Player20,Player16,0,0.09595643021705218,-0.06878000000000001,0.06691000000000003,0.06884273454766306,0.0021756838005556273,0.28757,0.71256
g2-p1-f1170-24,2,1,Away,1170,Player20,Player17,0,0.10027650622154714,-0.04424,0.0899899999999999,0.049214195106696584,0.0021756838005556273,0.31211,0.55566
g2-p1-f1170-24,2,1,Away,1170,Player20,Player18,1,0.3159775235677373,-0.011450000000000016,0.31576999999999994,0.2147173903064212,0.0021756838005556273,0.3449,0.32988
g2-p1-f1170-24,2,1,Away,1170,Player20,Player19,0,0.21217195903323324,0.11420999999999998,0.17881000000000002,0.04576660900700427,0.001030656459017494,0.47056,0.82446
g2-p1-f1170-24,2,1,Away,1170,Player20,Player21,0,0.04642211972756097,0.03545999999999999,0.029960000000000098,0.010424711027170021,0.0004165341891640667,0.39181,0.67561
g2-p1-f1170-24,2,1,Away,1170,Player20,Player22,0,0.39923071274640176,0.11856,0.38121999999999995,0.11293374739199971,0.0021756838005556273,0.47491,0.26443
g2-p1-f1170-24,2,1,Away,1170,Player20,Player23,0,0.1276354825273913,0.12680000000000002,0.014579999999999926,0.013752661560585286,0.0012701013604521096,0.48315,0.63107
g2-p1-f1170-24,2,1,Away,1170,Player20,Player24,0,0.20430750402273526,0.16819,0.11598999999999993,0.049089379706816434,0.0019512861356069345,0.52454,0.52966
g2-p1-f1170-24,2,1,Away,1170,Player20,Ball,0,0.0021756838005556273,0.0019000000000000128,0.001060000000000061,0.0,0.0,0.35825,0.64671
g2-p1-f1289-25,2,1,Away,1289,Player18,Player25,0,0.4684417736496181,-0.37293,0.28348,0.28225606282239535,0.0009941263273166344,0.11689,0.46166
g2-p1-f1289-25,2,1,Away,1289,Player18,Player15,0,0.5631644439237975,-0.05721999999999999,0.56025,0.12220682877810066,0.0022740398720435813,0.4326,0.73843
g2-p1-f1289-25,2,1,Away,1289,Player18,Player16,0,0.4444865938360796,-0.14064,0.42164999999999997,0.018464625639313666,0.0020520794387250893,0.34918,0.59983
g2-p1-f1289-25,2,1,Away,1289,Player18,Player17,0,0.2374510090523938,-0.13130999999999998,0.19784000000000002,0.10018523743546251,0.0016565577108716423,0.35851,0.37602
g2-p1-f1289-25,2,1,Away,1289,Player18,Player19,0,0.6319630097561091,0.08283999999999997,0.62651,0.12818446785784926,0.00238928319646858,0.57266,0.80469
g2-p1-f1289-25,2,1,Away,1289,Player18,Player20,0,0.2925569271099216,-0.0716,0.28365999999999997,0.118487163861745,0.0021391269254234895,0.41822,0.46184
g2-p1-f1289-25,2,1,Away,1289,Player18,Player21,0,0.332877466494805,0.003410000000000024,0.33286000000000004,0.03479006898527225,0.002345306542436599,0.49323,0.51104
g2-p1-f1289-25,2,1,Away,1289,Player18,Player22,0,0.17685606859816827,0.07317000000000001,0.16101000000000001,0.127807536553992,0.0023992707225321164,0.56299,0.01717
g2-p1-f1289-25,2,1,Away,1289,Player18,Player23,0,0.3100241630905566,0.13971000000000006,0.27676,0.03946238842239526,0.0023992707225321164,0.62953,0.45494
g2-p1-f1289-25,2,1,Away,1289,Player18,Player24,1,0.1438237230084105,0.11547999999999997,0.08572999999999997,0.06055804818519171,0.0023992707225321164,0.6053,0.26391
g2-p1-f1289-25,2,1,Away,1289,Player18,Ball,0,0.0023992707225321164,-0.0023399999999999532,0.0005300000000000027,0.0,0.0,0.48748,0.17871
g2-p1-f1467-28,2,1,Home,1467,Player1,Player11,1,0.22731542864486784,-0.05321000000000009,0.22099999999999997,0.15621722984357392,0.0022703523955544605,0.98994,0.41522
g2-p1-f1467-28,2,1,Home,1467,Player1,Player2,0,0.04014517281068796,0.03917999999999999,0.008750000000000008,0.034641947116177005,0.002085648015387504,0.89755,0.20297
g2-p1-f1467-28,2,1,Home,1467,Player1,Player3,0,0.2762743080708012,0.06801999999999997,0.26777,0.029349938671145413,0.0022703523955544605,0.86871,0.46199
g2-p1-f1467-28,2,1,Home,1467,Player1,Player4,0,0.3573256780585464,0.06699,0.35098999999999997,0.06378446519333679,0.0022703523955544605,0.86974,0.54521
g2-p1-f1467-28,2,1,Home,1467,Player1,Player5,0,0.19497394313087069,0.15671999999999997,0.11599000000000001,0.06047919063611887,0.0006877744679451703,0.78001,0.07823
g2-p1-f1467-28,2,1,Home,1467,Player1,Player6,0,0.13020324496724334,0.1285099999999999,0.020930000000000004,0.10162000000000004,0.0016022757347751908,0.80822,0.17329
g2-p1-f1467-28,2,1,Home,1467,Player1,Player7,0,0.17017905070836417,0.0883799999999999,0.14543,0.14492894293411512,0.0022703523955544605,0.84835,0.33965
g2-p1-f1467-28,2,1,Home,1467,Player1,Player8,0,0.382125489466484,0.14671,0.35284,0.07086072537026417,0.0022703523955544605,0.79002,0.54706
g2-p1-f1467-28,2,1,Home,1467,Player1,Player9,0,0.37851281471041365,0.3778999999999999,0.021529999999999994,0.011846134390593427,0.0017613699565497355,0.55883,0.17269
g2-p1-f1467-28,2,1,Home,1467,Player1,Player10,0,0.4923237586182491,0.42728,0.24457,0.022449164795154367,0.0022576064643303833,0.50945,0.43879
g2-p1-f1467-28,2,1,Home,1467,Player1,Ball,0,0.0022703523955544605,0.0013299999999999423,0.0018400000000000083,0.0,0.0,0.9354,0.19238
g2-p1-f1489-29,2,1,Home,1489,Player11,Player1,0,0.1436561700728514,0.03726000000000007,0.13874,0.026740269258180696,0.0007816844897304089,0.96323,0.21327
g2-p1-f1489-29,2,1,Home,1489,Player11,Player2,0,0.14874727728600623,0.09362000000000015,0.11559,0.0369918599153922,0.0018783758943214542,0.90687,0.23642
g2-p1-f1489-29,2,1,Home,1489,Player11,Player3,0,0.16368293313598709,0.12701000000000007,0.10325000000000001,0.024862517973849748,0.006428817931781879,0.87348,0.45526
g2-p1-f1489-29,2,1,Home,1489,Player11,Player4,0,0.23107939587942503,0.1216600000000001,0.19646000000000002,0.07322358772963806,0.006428817931781879,0.87883,0.54847
g2-p1-f1489-29,2,1,Home,1489,Player11,Player5,0,0.3509170877857048,0.22392000000000012,0.27019,0.09009614919628921,0.0019474836757373446,0.77657,0.08182
g2-p1-f1489-29,2,1,Home,1489,Player11,Player6,0,0.2364375219799092,0.18513000000000013,0.14706999999999998,0.09247545187778215,0.0031675856426190106,0.81536,0.20494
g2-p1-f1489-29,2,1,Home,1489,Player11,Player7,0,0.13808975088687805,0.13768000000000014,0.010629999999999973,0.13535058847304654,0.005756795815000138,0.86281,0.34138
g2-p1-f1489-29,2,1,Home,1489,Player11,Player8,0,0.2890372432749802,0.20928000000000013,0.19936000000000004,0.05062638541314194,0.004944492217704915,0.79121,0.55137
g2-p1-f1489-29,2,1,Home,1489,Player11,Player9,1,0.47179422431818735,0.4332600000000001,0.18675,0.013745108220745348,0.004519262827096396,0.56723,0.16526
g2-p1-f1489-29,2,1,Home,1489,Player11,Player10,0,0.4916666793672316,0.4864400000000001,0.07150000000000001,0.01787033575509986,0.006247113194558936,0.51405,0.42351
g2-p1-f1489-29,2,1,Home,1489,Player11,Ball,0,0.006428817931781879,0.0024100000000001343,0.005959999999999965,0.0,0.0,0.99808,0.34605
g2-p1-f1672-36,2,1,Home,1672,Player6,Player11,0,0.3106972236760413,-0.24908000000000008,0.18572,0.23863165339074366,0.0,0.93142,0.46615
g2-p1-f1672-36,2,1,Home,1672,Player6,Player1,0,0.12014177708024806,-0.08729000000000009,0.08255000000000001,0.028745408328983594,0.0,0.76963,0.19788
